date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,goal_diff,result,home_win,average_age,average_caps,fifa_ranking,recent_tournament_score
1993-04-13,United Arab Emirates,Thailand,1.0,0.0,FIFA World Cup qualification,Tokyo,Japan,True,1.0,1,1,27.2,30.0,47,5.0
1993-04-14,Austria,Bulgaria,3.0,1.0,FIFA World Cup qualification,Vienna,Austria,False,2.0,1,1,27.2,30.0,27,5.0
1993-04-14,Denmark,Latvia,2.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,2.0,1,1,27.9,30.0,23,5.0
1993-04-14,Germany,Ghana,6.0,1.0,Friendly,Bochum,Germany,False,5.0,1,1,27.5,55.0,9,9.5
1993-04-14,Italy,Estonia,2.0,0.0,FIFA World Cup qualification,Trieste,Italy,False,2.0,1,1,26.9,30.0,15,5.0
1993-04-15,Egypt,Zimbabwe,0.0,0.0,FIFA World Cup qualification,Lyon,France,True,0.0,0,0,27.5,30.0,32,5.0
1993-04-15,Japan,Sri Lanka,5.0,0.0,FIFA World Cup qualification,Tokyo,Japan,False,5.0,1,1,27.0,30.0,21,5.0
1993-04-15,United Arab Emirates,Bangladesh,1.0,0.0,FIFA World Cup qualification,Yokohama,Japan,True,1.0,1,1,27.2,30.0,47,5.0
1993-04-16,Algeria,Ivory Coast,1.0,1.0,FIFA World Cup qualification,Tlemcen,Algeria,False,0.0,0,0,28.2,30.0,37,5.0
1993-04-16,Australia,Kuwait,1.0,0.0,Friendly,Singapore,Singapore,True,1.0,1,1,27.8,30.0,25,5.0
1993-04-16,Qatar,Singapore,4.0,1.0,FIFA World Cup qualification,Doha,Qatar,False,3.0,1,1,28.0,30.0,41,5.0
1993-04-17,United States,Iceland,1.0,1.0,Friendly,Costa Mesa,United States,False,0.0,0,0,25.5,30.0,18,5.0
1993-04-18,Cameroon,Guinea,3.0,1.0,FIFA World Cup qualification,Yaoundé,Cameroon,False,2.0,1,1,26.8,30.0,35,5.0
1993-04-18,Canada,Honduras,3.0,1.0,FIFA World Cup qualification,Burnaby,Canada,False,2.0,1,1,26.5,30.0,38,5.0
1993-04-18,Japan,United Arab Emirates,2.0,0.0,FIFA World Cup qualification,Tokyo,Japan,False,2.0,1,1,27.0,30.0,21,5.0
1993-04-18,Mexico,El Salvador,3.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,False,2.0,1,1,27.8,30.0,19,5.0
1993-04-18,Morocco,Senegal,1.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,False,1.0,1,1,27.1,55.0,6,9.5
1993-04-18,Qatar,North Korea,1.0,2.0,FIFA World Cup qualification,Doha,Qatar,False,-1.0,-1,0,28.0,30.0,41,5.0
1993-04-18,Saudi Arabia,New Zealand,3.0,1.0,Friendly,Singapore,Singapore,True,2.0,1,1,27.8,30.0,39,5.0
1993-04-19,Australia,Kuwait,1.0,3.0,Friendly,Singapore,Singapore,True,-2.0,-1,0,27.8,30.0,25,5.0
1993-04-23,Nigeria,Sudan,4.0,0.0,African Cup of Nations qualification,Lagos,Nigeria,False,4.0,1,1,26.2,30.0,33,5.0
1993-04-23,Egypt,Malawi,2.0,0.0,African Cup of Nations qualification,Alexandria,Egypt,False,2.0,1,1,27.5,30.0,32,5.0
1993-04-24,Saudi Arabia,New Zealand,1.0,0.0,Friendly,Singapore,Singapore,True,1.0,1,1,27.8,30.0,39,5.0
1993-04-25,Cameroon,Gabon,0.0,0.0,African Cup of Nations qualification,Yaoundé,Cameroon,False,0.0,0,0,26.8,30.0,35,5.0
1993-04-25,Honduras,El Salvador,2.0,0.0,FIFA World Cup qualification,Tegucigalpa,Honduras,False,2.0,1,1,27.5,30.0,49,5.0
1993-04-25,South Korea,Iraq,1.0,1.0,Friendly,Changwon,South Korea,False,0.0,0,0,27.5,30.0,24,5.0
1993-04-25,Mexico,Canada,4.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,4.0,1,1,27.8,30.0,19,5.0
1993-04-25,Morocco,Mali,1.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,False,1.0,1,1,27.1,55.0,6,9.5
1993-04-27,Ukraine,Israel,1.0,1.0,Friendly,Odessa,Ukraine,False,0.0,0,0,26.5,30.0,26,5.0
1993-04-28,England,Netherlands,2.0,2.0,FIFA World Cup qualification,London,England,False,0.0,0,0,26.2,55.0,5,9.5
1993-04-28,France,Sweden,2.0,1.0,FIFA World Cup qualification,Paris,France,False,1.0,1,1,26.8,60.0,2,10.0
1993-04-28,South Korea,Iraq,2.0,2.0,Friendly,Ulsan,South Korea,False,0.0,0,0,27.5,30.0,24,5.0
1993-04-28,Norway,Turkey,3.0,1.0,FIFA World Cup qualification,Oslo,Norway,False,2.0,1,1,26.5,55.0,11,9.5
1993-04-28,Poland,San Marino,1.0,0.0,FIFA World Cup qualification,Łódź,Poland,False,1.0,1,1,28.0,30.0,28,5.0
1993-04-28,Portugal,Scotland,5.0,0.0,FIFA World Cup qualification,Lisbon,Portugal,False,5.0,1,1,27.8,30.0,12,5.0
1993-04-28,Spain,Northern Ireland,3.0,1.0,FIFA World Cup qualification,Seville,Spain,False,2.0,1,1,26.5,60.0,3,9.8
1993-04-28,United Arab Emirates,Sri Lanka,3.0,0.0,FIFA World Cup qualification,Al Ain,United Arab Emirates,False,3.0,1,1,27.2,30.0,47,5.0
1993-04-30,United Arab Emirates,Thailand,2.0,1.0,FIFA World Cup qualification,Al Ain,United Arab Emirates,False,1.0,1,1,27.2,30.0,47,5.0
1993-05-01,Switzerland,Italy,1.0,0.0,FIFA World Cup qualification,Bern,Switzerland,False,1.0,1,1,28.2,30.0,17,5.0
1993-05-02,Honduras,Mexico,1.0,4.0,FIFA World Cup qualification,Tegucigalpa,Honduras,False,-3.0,-1,0,27.5,30.0,49,5.0
1993-05-02,Ivory Coast,Nigeria,2.0,1.0,FIFA World Cup qualification,Abidjan,Ivory Coast,False,1.0,1,1,27.0,30.0,34,5.0
1993-05-03,United Arab Emirates,Bangladesh,7.0,0.0,FIFA World Cup qualification,Al Ain,United Arab Emirates,False,7.0,1,1,27.2,30.0,47,5.0
1993-05-07,United Arab Emirates,Japan,1.0,1.0,FIFA World Cup qualification,Al Ain,United Arab Emirates,False,0.0,0,0,27.2,30.0,47,5.0
1993-05-08,United States,Colombia,1.0,2.0,Friendly,Miami,United States,False,-1.0,-1,0,25.5,30.0,18,5.0
1993-05-09,Canada,Mexico,1.0,2.0,FIFA World Cup qualification,Toronto,Canada,False,-1.0,-1,0,26.5,30.0,38,5.0
1993-05-14,Saudi Arabia,Macau,8.0,0.0,FIFA World Cup qualification,Taif,Saudi Arabia,False,8.0,1,1,27.8,30.0,39,5.0
1993-05-16,Saudi Arabia,Malaysia,3.0,0.0,FIFA World Cup qualification,Taif,Saudi Arabia,False,3.0,1,1,27.8,30.0,39,5.0
1993-05-18,Saudi Arabia,Kuwait,2.0,0.0,FIFA World Cup qualification,Taif,Saudi Arabia,False,2.0,1,1,27.8,30.0,39,5.0
1993-05-19,Sweden,Austria,1.0,0.0,FIFA World Cup qualification,Solna,Sweden,False,1.0,1,1,27.4,55.0,10,9.5
1993-05-21,Colombia,Venezuela,1.0,1.0,Friendly,Bogotá,Colombia,False,0.0,0,0,28.0,30.0,13,5.0
1993-05-21,Jamaica,Saint Kitts and Nevis,4.0,1.0,CFU Caribbean Cup,Kingston,Jamaica,False,3.0,1,1,27.0,30.0,44,5.0
1993-05-22,Belgium,Faroe Islands,3.0,0.0,FIFA World Cup qualification,Brussels,Belgium,False,3.0,1,1,28.5,55.0,8,9.5
1993-05-22,New Zealand,Fiji,2.0,0.0,Friendly,Napier,New Zealand,False,2.0,1,1,26.0,30.0,48,5.0
1993-05-23,Jamaica,Sint Maarten,2.0,0.0,CFU Caribbean Cup,Kingston,Jamaica,False,2.0,1,1,27.0,30.0,44,5.0
1993-05-23,United States,Bolivia,0.0,0.0,Friendly,Fullerton,United States,False,0.0,0,0,25.5,30.0,18,5.0
1993-05-24,New Zealand,Fiji,5.0,0.0,Friendly,Palmerston North,New Zealand,False,5.0,1,1,26.0,30.0,48,5.0
1993-05-25,Jamaica,Puerto Rico,1.0,0.0,CFU Caribbean Cup,Kingston,Jamaica,False,1.0,1,1,27.0,30.0,44,5.0
1993-05-26,United States,Peru,0.0,0.0,Friendly,Mission Viejo,United States,False,0.0,0,0,25.5,30.0,18,5.0
1993-05-28,Jamaica,Trinidad and Tobago,3.0,0.0,CFU Caribbean Cup,Kingston,Jamaica,False,3.0,1,1,27.0,30.0,44,5.0
1993-05-29,Poland,England,1.0,1.0,FIFA World Cup qualification,Chorzów,Poland,False,0.0,0,0,28.0,30.0,28,5.0
1993-05-30,Ecuador,Peru,1.0,0.0,Friendly,Quito,Ecuador,False,1.0,1,1,25.8,30.0,30,5.0
1993-05-30,Jamaica,Martinique,0.0,0.0,CFU Caribbean Cup,Kingston,Jamaica,False,0.0,0,0,27.0,30.0,44,5.0
1993-05-30,New Zealand,Australia,0.0,1.0,FIFA World Cup qualification,Auckland,New Zealand,False,-1.0,-1,0,26.0,30.0,48,5.0
1993-06-02,Denmark,Albania,4.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,4.0,1,1,27.9,30.0,23,5.0
1993-06-02,Norway,England,2.0,0.0,FIFA World Cup qualification,Oslo,Norway,False,2.0,1,1,26.5,55.0,11,9.5
1993-06-02,Sweden,Israel,5.0,0.0,FIFA World Cup qualification,Solna,Sweden,False,5.0,1,1,27.4,55.0,10,9.5
1993-06-05,South Korea,Hong Kong,4.0,1.0,FIFA World Cup qualification,Seoul,South Korea,False,3.0,1,1,27.5,30.0,24,5.0
1993-06-06,Australia,New Zealand,3.0,0.0,FIFA World Cup qualification,Melbourne,Australia,False,3.0,1,1,27.8,30.0,25,5.0
1993-06-06,Colombia,Chile,1.0,0.0,Friendly,Bogotá,Colombia,False,1.0,1,1,28.0,30.0,13,5.0
1993-06-06,Iran,Pakistan,5.0,0.0,Friendly,Tehran,Iran,False,5.0,1,1,28.5,30.0,22,5.0
1993-06-06,Peru,Bolivia,1.0,0.0,Friendly,Lima,Peru,False,1.0,1,1,28.5,30.0,31,5.0
1993-06-06,United States,Brazil,0.0,2.0,USA Cup,New Haven,United States,False,-2.0,-1,0,25.5,30.0,18,5.0
1993-06-07,South Korea,Lebanon,2.0,0.0,FIFA World Cup qualification,Seoul,South Korea,False,2.0,1,1,27.5,30.0,24,5.0
1993-06-08,Iran,Turkmenistan,2.0,1.0,Friendly,Tehran,Iran,False,1.0,1,1,28.5,30.0,22,5.0
1993-06-09,Ecuador,Chile,1.0,2.0,Friendly,Quito,Ecuador,False,-1.0,-1,0,25.8,30.0,30,5.0
1993-06-09,South Korea,India,7.0,0.0,FIFA World Cup qualification,Seoul,South Korea,False,7.0,1,1,27.5,30.0,24,5.0
1993-06-09,Netherlands,Norway,0.0,0.0,FIFA World Cup qualification,Rotterdam,Netherlands,False,0.0,0,0,27.0,30.0,14,5.0
1993-06-09,United States,England,2.0,0.0,USA Cup,Foxborough,United States,False,2.0,1,1,25.5,30.0,18,5.0
1993-06-10,Brazil,Germany,3.0,3.0,USA Cup,"Washington, D.C.",United States,True,0.0,0,0,27.5,55.0,4,9.5
1993-06-10,Mexico,Paraguay,3.0,1.0,Friendly,Mexico City,Mexico,False,2.0,1,1,27.8,30.0,19,5.0
1993-06-11,Peru,Venezuela,3.0,1.0,Friendly,Arequipa,Peru,False,2.0,1,1,28.5,30.0,31,5.0
1993-06-13,Brazil,England,1.0,1.0,USA Cup,"Washington, D.C.",United States,True,0.0,0,0,27.5,55.0,4,9.5
1993-06-13,Iran,Tajikistan,1.0,0.0,Friendly,Tehran,Iran,False,1.0,1,1,28.5,30.0,22,5.0
1993-06-13,South Korea,Bahrain,3.0,0.0,FIFA World Cup qualification,Seoul,South Korea,False,3.0,1,1,27.5,30.0,24,5.0
1993-06-13,United States,Germany,3.0,4.0,USA Cup,Chicago,United States,False,-1.0,-1,0,25.5,30.0,18,5.0
1993-06-14,Iran,Turkmenistan,2.0,1.0,Friendly,Tehran,Iran,False,1.0,1,1,28.5,30.0,22,5.0
1993-06-15,Ecuador,Venezuela,6.0,1.0,Copa América,Quito,Ecuador,False,5.0,1,1,25.8,30.0,30,5.0
1993-06-16,Colombia,Mexico,2.0,1.0,Copa América,Machala,Ecuador,True,1.0,1,1,28.0,30.0,13,5.0
1993-06-16,Uruguay,United States,1.0,0.0,Copa América,Ambato,Ecuador,True,1.0,1,1,27.2,30.0,16,5.0
1993-06-17,Argentina,Bolivia,1.0,0.0,Copa América,Guayaquil,Ecuador,True,1.0,1,1,28.1,60.0,1,9.9
1993-06-18,Brazil,Peru,0.0,0.0,Copa América,Cuenca,Ecuador,True,0.0,0,0,27.5,55.0,4,9.5
1993-06-19,Ecuador,United States,2.0,0.0,Copa América,Quito,Ecuador,False,2.0,1,1,25.8,30.0,30,5.0
1993-06-19,England,Germany,1.0,2.0,USA Cup,Pontiac,United States,True,-1.0,-1,0,26.2,55.0,5,9.5
1993-06-19,South Korea,Egypt,1.0,2.0,Korea Cup,Seoul,South Korea,False,-1.0,-1,0,27.5,30.0,24,5.0
1993-06-19,Portugal,Malta,4.0,0.0,FIFA World Cup qualification,Porto,Portugal,False,4.0,1,1,27.8,30.0,12,5.0
1993-06-19,Uruguay,Venezuela,2.0,2.0,Copa América,Ambato,Ecuador,True,0.0,0,0,27.2,30.0,16,5.0
1993-06-20,Argentina,Mexico,1.0,1.0,Copa América,Guayaquil,Ecuador,True,0.0,0,0,28.1,60.0,1,9.9
1993-06-20,Colombia,Bolivia,1.0,1.0,Copa América,Machala,Ecuador,True,0.0,0,0,28.0,30.0,13,5.0
1993-06-20,Mali,Senegal,0.0,2.0,Friendly,Bamako,Mali,False,-2.0,-1,0,26.0,30.0,36,5.0
1993-06-21,Brazil,Chile,2.0,3.0,Copa América,Cuenca,Ecuador,True,-1.0,-1,0,27.5,55.0,4,9.5
1993-06-22,Ecuador,Uruguay,2.0,1.0,Copa América,Quito,Ecuador,False,1.0,1,1,25.8,30.0,30,5.0
1993-06-22,United States,Venezuela,3.0,3.0,Copa América,Quito,Ecuador,True,0.0,0,0,25.5,30.0,18,5.0
1993-06-23,Argentina,Colombia,1.0,1.0,Copa América,Guayaquil,Ecuador,True,0.0,0,0,28.1,60.0,1,9.9
1993-06-23,Costa Rica,Panama,3.0,1.0,Friendly,San José,Costa Rica,False,2.0,1,1,28.5,30.0,42,5.0
1993-06-23,Iran,Oman,0.0,0.0,FIFA World Cup qualification,Tehran,Iran,False,0.0,0,0,28.5,30.0,22,5.0
1993-06-23,Mexico,Bolivia,0.0,0.0,Copa América,Portoviejo,Ecuador,True,0.0,0,0,27.8,30.0,19,5.0
1993-06-24,Brazil,Paraguay,3.0,0.0,Copa América,Cuenca,Ecuador,True,3.0,1,1,27.5,55.0,4,9.5
1993-06-25,Croatia,Ukraine,3.0,1.0,Friendly,Zagreb,Croatia,False,2.0,1,1,28.9,55.0,7,9.5
1993-06-25,Iran,Taiwan,6.0,0.0,FIFA World Cup qualification,Tehran,Iran,False,6.0,1,1,28.5,30.0,22,5.0
1993-06-26,Colombia,Uruguay,1.0,1.0,Copa América,Guayaquil,Ecuador,True,0.0,0,0,28.0,30.0,13,5.0
1993-06-26,Ecuador,Paraguay,3.0,0.0,Copa América,Quito,Ecuador,False,3.0,1,1,25.8,30.0,30,5.0
1993-06-27,Brazil,Argentina,1.0,1.0,Copa América,Guayaquil,Ecuador,True,0.0,0,0,27.5,55.0,4,9.5
1993-06-27,Iran,Syria,1.0,1.0,FIFA World Cup qualification,Tehran,Iran,False,0.0,0,0,28.5,30.0,22,5.0
1993-06-27,Peru,Mexico,2.0,4.0,Copa América,Quito,Ecuador,True,-2.0,-1,0,28.5,30.0,31,5.0
1993-06-28,South Korea,Egypt,0.0,1.0,Korea Cup,Seoul,South Korea,False,-1.0,-1,0,27.5,30.0,24,5.0
1993-06-29,Costa Rica,Mexico,0.0,2.0,Friendly,San José,Costa Rica,False,-2.0,-1,0,28.5,30.0,42,5.0
1993-06-30,Ecuador,Mexico,0.0,2.0,Copa América,Quito,Ecuador,False,-2.0,-1,0,25.8,30.0,30,5.0
1993-07-01,Colombia,Argentina,0.0,0.0,Copa América,Guayaquil,Ecuador,True,0.0,0,0,28.0,30.0,13,5.0
1993-07-03,Ecuador,Colombia,0.0,1.0,Copa América,Portoviejo,Ecuador,False,-1.0,-1,0,25.8,30.0,30,5.0
1993-07-03,Nigeria,Algeria,4.0,1.0,FIFA World Cup qualification,Lagos,Nigeria,False,3.0,1,1,26.2,30.0,33,5.0
1993-07-04,Argentina,Mexico,2.0,1.0,Copa América,Guayaquil,Ecuador,True,1.0,1,1,28.1,60.0,1,9.9
1993-07-04,Jamaica,Costa Rica,1.0,1.0,Friendly,Kingston,Jamaica,False,0.0,0,0,27.0,30.0,44,5.0
1993-07-07,Ivory Coast,Niger,3.0,2.0,Friendly,Abidjan,Ivory Coast,False,1.0,1,1,27.0,30.0,34,5.0
1993-07-10,Honduras,Panama,5.0,1.0,Gold Cup,Dallas,United States,True,4.0,1,1,27.5,30.0,49,5.0
1993-07-10,United States,Jamaica,1.0,0.0,Gold Cup,Dallas,United States,False,1.0,1,1,25.5,30.0,18,5.0
1993-07-11,Canada,Costa Rica,1.0,1.0,Gold Cup,Mexico City,Mexico,True,0.0,0,0,26.5,30.0,38,5.0
1993-07-11,Egypt,Morocco,1.0,1.0,African Cup of Nations qualification,Alexandria,Egypt,False,0.0,0,0,27.5,30.0,32,5.0
1993-07-11,Mali,Malawi,2.0,1.0,African Cup of Nations qualification,Bamako,Mali,False,1.0,1,1,26.0,30.0,36,5.0
1993-07-11,Mexico,Martinique,9.0,0.0,Gold Cup,Mexico City,Mexico,False,9.0,1,1,27.8,30.0,19,5.0
1993-07-11,Senegal,Sierra Leone,1.0,1.0,African Cup of Nations qualification,Dakar,Senegal,False,0.0,0,0,27.6,30.0,20,5.0
1993-07-13,Peru,Uruguay,1.0,2.0,Friendly,Lima,Peru,False,-1.0,-1,0,28.5,30.0,31,5.0
1993-07-14,Brazil,Paraguay,2.0,0.0,Friendly,Rio de Janeiro,Brazil,False,2.0,1,1,27.5,55.0,4,9.5
1993-07-14,Honduras,Jamaica,1.0,3.0,Gold Cup,Dallas,United States,True,-2.0,-1,0,27.5,30.0,49,5.0
1993-07-14,United States,Panama,2.0,1.0,Gold Cup,Dallas,United States,False,1.0,1,1,25.5,30.0,18,5.0
1993-07-15,Canada,Martinique,2.0,2.0,Gold Cup,Mexico City,Mexico,True,0.0,0,0,26.5,30.0,38,5.0
1993-07-15,Mexico,Costa Rica,1.0,1.0,Gold Cup,Mexico City,Mexico,False,0.0,0,0,27.8,30.0,19,5.0
1993-07-17,Jamaica,Panama,1.0,1.0,Gold Cup,Dallas,United States,True,0.0,0,0,27.0,30.0,44,5.0
1993-07-17,Senegal,Morocco,1.0,3.0,FIFA World Cup qualification,Dakar,Senegal,False,-2.0,-1,0,27.6,30.0,20,5.0
1993-07-17,Uruguay,Peru,3.0,0.0,Friendly,Montevideo,Uruguay,False,3.0,1,1,27.2,30.0,16,5.0
1993-07-17,United States,Honduras,1.0,0.0,Gold Cup,Dallas,United States,False,1.0,1,1,25.5,30.0,18,5.0
1993-07-18,Costa Rica,Martinique,3.0,1.0,Gold Cup,Mexico City,Mexico,True,2.0,1,1,28.5,30.0,42,5.0
1993-07-18,Ecuador,Brazil,0.0,0.0,FIFA World Cup qualification,Guayaquil,Ecuador,False,0.0,0,0,25.8,30.0,30,5.0
1993-07-18,Ivory Coast,Algeria,1.0,0.0,FIFA World Cup qualification,Abidjan,Ivory Coast,False,1.0,1,1,27.0,30.0,34,5.0
1993-07-18,Mexico,Canada,8.0,0.0,Gold Cup,Mexico City,Mexico,False,8.0,1,1,27.8,30.0,19,5.0
1993-07-18,Venezuela,Bolivia,1.0,7.0,FIFA World Cup qualification,Puerto Ordaz,Venezuela,False,-6.0,-1,0,27.5,30.0,40,5.0
1993-07-22,United States,Costa Rica,1.0,0.0,Gold Cup,Dallas,United States,False,1.0,1,1,25.5,30.0,18,5.0
1993-07-22,Mexico,Jamaica,6.0,1.0,Gold Cup,Mexico City,Mexico,False,5.0,1,1,27.8,30.0,19,5.0
1993-07-24,Nigeria,Ethiopia,6.0,0.0,African Cup of Nations qualification,Lagos,Nigeria,False,6.0,1,1,26.2,30.0,33,5.0
1993-07-25,Algeria,Senegal,4.0,0.0,African Cup of Nations qualification,Tlemcen,Algeria,False,4.0,1,1,28.2,30.0,37,5.0
1993-07-25,Cameroon,Niger,2.0,0.0,African Cup of Nations qualification,Yaoundé,Cameroon,False,2.0,1,1,26.8,30.0,35,5.0
1993-07-25,Jamaica,Costa Rica,1.0,1.0,Gold Cup,Mexico City,Mexico,True,0.0,0,0,27.0,30.0,44,5.0
1993-07-25,Mali,Egypt,2.0,1.0,African Cup of Nations qualification,Bamako,Mali,False,1.0,1,1,26.0,30.0,36,5.0
1993-07-25,Mexico,United States,4.0,0.0,Gold Cup,Mexico City,Mexico,False,4.0,1,1,27.8,30.0,19,5.0
1993-07-25,Venezuela,Uruguay,0.0,1.0,FIFA World Cup qualification,San Cristóbal,Venezuela,False,-1.0,-1,0,27.5,30.0,40,5.0
1993-07-28,France,Russia,3.0,1.0,Friendly,Caen,France,False,2.0,1,1,26.8,60.0,2,10.0
1993-07-31,Canada,Australia,2.0,1.0,FIFA World Cup qualification,Edmonton,Canada,False,1.0,1,1,26.5,30.0,38,5.0
1993-08-01,Colombia,Paraguay,0.0,0.0,FIFA World Cup qualification,Barranquilla,Colombia,False,0.0,0,0,28.0,30.0,13,5.0
1993-08-01,Peru,Argentina,0.0,1.0,FIFA World Cup qualification,Lima,Peru,False,-1.0,-1,0,28.5,30.0,31,5.0
1993-08-01,Uruguay,Ecuador,0.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,0.0,0,0,27.2,30.0,16,5.0
1993-08-01,Venezuela,Brazil,1.0,5.0,FIFA World Cup qualification,San Cristóbal,Venezuela,False,-4.0,-1,0,27.5,30.0,40,5.0
1993-08-07,Senegal,Zambia,0.0,0.0,FIFA World Cup qualification,Abidjan,Ivory Coast,True,0.0,0,0,27.6,30.0,20,5.0
1993-08-08,Brazil,Mexico,1.0,1.0,Friendly,Maceió,Brazil,False,0.0,0,0,27.5,55.0,4,9.5
1993-08-08,Ecuador,Venezuela,5.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False,5.0,1,1,25.8,30.0,30,5.0
1993-08-08,Peru,Colombia,0.0,1.0,FIFA World Cup qualification,Lima,Peru,False,-1.0,-1,0,28.5,30.0,31,5.0
1993-08-11,Sweden,Switzerland,1.0,2.0,Friendly,Borås,Sweden,False,-1.0,-1,0,27.4,55.0,10,9.5
1993-08-15,Australia,Canada,2.0,1.0,FIFA World Cup qualification,Sydney,Australia,False,1.0,1,1,27.8,30.0,25,5.0
1993-08-15,Colombia,Argentina,2.0,1.0,FIFA World Cup qualification,Barranquilla,Colombia,False,1.0,1,1,28.0,30.0,13,5.0
1993-08-15,Uruguay,Brazil,1.0,1.0,FIFA World Cup qualification,Montevideo,Uruguay,False,0.0,0,0,27.2,30.0,16,5.0
1993-08-22,Argentina,Peru,2.0,1.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,1.0,1,1,28.1,60.0,1,9.9
1993-08-22,Brazil,Ecuador,2.0,0.0,FIFA World Cup qualification,São Paulo,Brazil,False,2.0,1,1,27.5,55.0,4,9.5
1993-08-22,Sweden,France,1.0,1.0,FIFA World Cup qualification,Solna,Sweden,False,0.0,0,0,27.4,55.0,10,9.5
1993-08-25,Austria,Finland,3.0,0.0,FIFA World Cup qualification,Vienna,Austria,False,3.0,1,1,27.2,30.0,27,5.0
1993-08-25,Denmark,Lithuania,4.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,4.0,1,1,27.9,30.0,23,5.0
1993-08-29,Argentina,Paraguay,0.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,0.0,0,0,28.1,60.0,1,9.9
1993-08-29,Brazil,Bolivia,6.0,0.0,FIFA World Cup qualification,Recife,Brazil,False,6.0,1,1,27.5,55.0,4,9.5
1993-08-29,Colombia,Peru,4.0,0.0,FIFA World Cup qualification,Barranquilla,Colombia,False,4.0,1,1,28.0,30.0,13,5.0
1993-08-29,Uruguay,Venezuela,4.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,4.0,1,1,27.2,30.0,16,5.0
1993-09-05,Argentina,Colombia,0.0,5.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,-5.0,-1,0,28.1,60.0,1,9.9
1993-09-05,Brazil,Venezuela,4.0,0.0,FIFA World Cup qualification,Belo Horizonte,Brazil,False,4.0,1,1,27.5,55.0,4,9.5
1993-09-05,Ecuador,Uruguay,0.0,1.0,FIFA World Cup qualification,Guayaquil,Ecuador,False,-1.0,-1,0,25.8,30.0,30,5.0
1993-09-05,Peru,Paraguay,2.0,2.0,FIFA World Cup qualification,Lima,Peru,False,0.0,0,0,28.5,30.0,31,5.0
1993-09-08,England,Poland,3.0,0.0,FIFA World Cup qualification,London,England,False,3.0,1,1,26.2,55.0,5,9.5
1993-09-08,Norway,United States,1.0,0.0,Friendly,Oslo,Norway,False,1.0,1,1,26.5,55.0,11,9.5
1993-09-08,Spain,Chile,2.0,0.0,Friendly,Alicante,Spain,False,2.0,1,1,26.5,60.0,3,9.8
1993-09-12,Uruguay,Bolivia,2.0,1.0,FIFA World Cup qualification,Montevideo,Uruguay,False,1.0,1,1,27.2,30.0,16,5.0
1993-09-12,Venezuela,Ecuador,2.0,1.0,FIFA World Cup qualification,Puerto Ordaz,Venezuela,False,1.0,1,1,27.5,30.0,40,5.0
1993-09-15,Morocco,Mali,3.0,0.0,Friendly,Casablanca,Morocco,False,3.0,1,1,27.1,55.0,6,9.5
1993-09-17,Saudi Arabia,Thailand,4.0,0.0,Friendly,Dammam,Saudi Arabia,False,4.0,1,1,27.8,30.0,39,5.0
1993-09-19,Brazil,Uruguay,2.0,0.0,FIFA World Cup qualification,Rio de Janeiro,Brazil,False,2.0,1,1,27.5,55.0,4,9.5
1993-09-19,Ecuador,Bolivia,1.0,1.0,FIFA World Cup qualification,Guayaquil,Ecuador,False,0.0,0,0,25.8,30.0,30,5.0
1993-09-20,Saudi Arabia,Thailand,3.0,0.0,Friendly,Dammam,Saudi Arabia,False,3.0,1,1,27.8,30.0,39,5.0
1993-09-22,Mexico,Cameroon,1.0,0.0,Friendly,Los Angeles,United States,True,1.0,1,1,27.8,30.0,19,5.0
1993-09-22,Norway,Poland,1.0,0.0,FIFA World Cup qualification,Oslo,Norway,False,1.0,1,1,26.5,55.0,11,9.5
1993-09-23,Saudi Arabia,Costa Rica,1.0,2.0,Friendly,Khobar,Saudi Arabia,False,-1.0,-1,0,27.8,30.0,39,5.0
1993-09-24,South Korea,Australia,1.0,1.0,Friendly,Seoul,South Korea,False,0.0,0,0,27.5,30.0,24,5.0
1993-09-25,Nigeria,Ivory Coast,4.0,1.0,FIFA World Cup qualification,Lagos,Nigeria,False,3.0,1,1,26.2,30.0,33,5.0
1993-09-26,South Korea,Australia,1.0,0.0,Friendly,Seoul,South Korea,False,1.0,1,1,27.5,30.0,24,5.0
1993-09-27,Saudi Arabia,Costa Rica,3.0,2.0,Friendly,Khobar,Saudi Arabia,False,1.0,1,1,27.8,30.0,39,5.0
1993-09-29,Mexico,Poland,0.0,0.0,Friendly,Oakland,United States,True,0.0,0,0,27.8,30.0,19,5.0
1993-10-01,Morocco,Gabon,1.0,0.0,Friendly,Rabat,Morocco,False,1.0,1,1,27.1,55.0,6,9.5
